ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special
237471,D. Pybus,19,https://cdn.sofifa.org/48/18/players/237471.png,England,https://cdn.sofifa.org/flags/14.png,59,71,Bradford City,https://cdn.sofifa.org/24/18/teams/1804.png,€270K,€1K,1529
238751,T. Cottes,19,https://cdn.sofifa.org/48/18/players/238751.png,France,https://cdn.sofifa.org/flags/18.png,59,72,Toulouse FC,https://cdn.sofifa.org/24/18/teams/1809.png,€230K,€1K,837
239775,F. Senninger,21,https://cdn.sofifa.org/48/18/players/239775.png,Germany,https://cdn.sofifa.org/flags/21.png,59,67,SV Meppen,https://cdn.sofifa.org/24/18/teams/110597.png,€200K,€4K,1427
214432,J. Valencia,24,https://cdn.sofifa.org/48/18/players/214432.png,Colombia,https://cdn.sofifa.org/flags/56.png,59,65,Águilas Doradas,https://cdn.sofifa.org/24/18/teams/112578.png,€160K,€1K,1096
239776,J. Hoffmann,21,https://cdn.sofifa.org/48/18/players/239776.png,Germany,https://cdn.sofifa.org/flags/21.png,59,68,SG Sonnenhof Großaspach,https://cdn.sofifa.org/24/18/teams/111379.png,€240K,€1K,1623
222625,N. Smith,21,https://cdn.sofifa.org/48/18/players/222625.png,England,https://cdn.sofifa.org/flags/14.png,59,71,Port Vale,https://cdn.sofifa.org/24/18/teams/1928.png,€250K,€2K,1272
230817,J. Machín,20,https://cdn.sofifa.org/48/18/players/230817.png,Equatorial Guinea,https://cdn.sofifa.org/flags/112.png,59,70,Brescia,https://cdn.sofifa.org/24/18/teams/190.png,€260K,€6K,1554
233633,C. Rodríguez,21,https://cdn.sofifa.org/48/18/players/233633.png,Colombia,https://cdn.sofifa.org/flags/56.png,59,73,Patriotas Boyacá FC,https://cdn.sofifa.org/24/18/teams/112527.png,€350K,€1K,1474
222114,A. Lacey,24,https://cdn.sofifa.org/48/18/players/222114.png,England,https://cdn.sofifa.org/flags/14.png,59,66,Gillingham,https://cdn.sofifa.org/24/18/teams/1802.png,€190K,€1K,1342
239267,A. Pululu,18,https://cdn.sofifa.org/48/18/players/239267.png,France,https://cdn.sofifa.org/flags/18.png,59,75,FC Basel,https://cdn.sofifa.org/24/18/teams/896.png,€325K,€3K,1437
212388,A. King,21,https://cdn.sofifa.org/48/18/players/212388.png,Scotland,https://cdn.sofifa.org/flags/42.png,59,71,Swansea City,https://cdn.sofifa.org/24/18/teams/1960.png,€280K,€6K,1605
235940,A. Parkhouse,24,https://cdn.sofifa.org/48/18/players/235940.png,Australia,https://cdn.sofifa.org/flags/195.png,59,65,Wellington Phoenix,https://cdn.sofifa.org/24/18/teams/111766.png,€180K,€1K,1631
240549,J. Urke,26,https://cdn.sofifa.org/48/18/players/240549.png,Norway,https://cdn.sofifa.org/flags/36.png,59,64,Aalesunds FK,https://cdn.sofifa.org/24/18/teams/1755.png,€150K,€1K,956
236454,S. Doumbia,20,https://cdn.sofifa.org/48/18/players/236454.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,59,71,Grasshopper Club Zürich,https://cdn.sofifa.org/24/18/teams/322.png,€240K,€1K,1484
203175,L. Burge,24,https://cdn.sofifa.org/48/18/players/203175.png,England,https://cdn.sofifa.org/flags/14.png,59,63,Coventry City,https://cdn.sofifa.org/24/18/teams/1800.png,€140K,€2K,1031
233895,Y. Ndiaye,21,https://cdn.sofifa.org/48/18/players/233895.png,France,https://cdn.sofifa.org/flags/18.png,59,67,Bourg en Bresse Péronnas 01,https://cdn.sofifa.org/24/18/teams/110576.png,€200K,€1K,1462
234407,J. Bitter,20,https://cdn.sofifa.org/48/18/players/234407.png,Germany,https://cdn.sofifa.org/flags/21.png,59,69,FC Schalke 04,https://cdn.sofifa.org/24/18/teams/34.png,€220K,€3K,1403
236455,J. Morsay,19,https://cdn.sofifa.org/48/18/players/236455.png,Sweden,https://cdn.sofifa.org/flags/46.png,59,69,GIF Sundsvall,https://cdn.sofifa.org/24/18/teams/1596.png,€240K,€1K,1428
236712,D. Lavalée,20,https://cdn.sofifa.org/48/18/players/236712.png,Belgium,https://cdn.sofifa.org/flags/7.png,59,70,Standard de Liège,https://cdn.sofifa.org/24/18/teams/232.png,€240K,€2K,1357
237224,B. Wright,22,https://cdn.sofifa.org/48/18/players/237224.png,Canada,https://cdn.sofifa.org/flags/70.png,59,67,New England Revolution,https://cdn.sofifa.org/24/18/teams/691.png,€230K,€1K,1366
226729,A. Swolfs,19,https://cdn.sofifa.org/48/18/players/226729.png,Belgium,https://cdn.sofifa.org/flags/7.png,59,72,KV Mechelen,https://cdn.sofifa.org/24/18/teams/110724.png,€230K,€1K,1000
227498,K. Woolery,22,https://cdn.sofifa.org/48/18/players/227498.png,England,https://cdn.sofifa.org/flags/14.png,59,69,Swindon Town,https://cdn.sofifa.org/24/18/teams/1934.png,€250K,€2K,1432
210347,I. Lučić,22,https://cdn.sofifa.org/48/18/players/210347.png,Austria,https://cdn.sofifa.org/flags/4.png,59,68,Bristol City,https://cdn.sofifa.org/24/18/teams/1919.png,€180K,€4K,1012
220587,B. Smuczyński,21,https://cdn.sofifa.org/48/18/players/220587.png,Poland,https://cdn.sofifa.org/flags/37.png,59,66,Termalica Bruk-Bet Nieciecza,https://cdn.sofifa.org/24/18/teams/112510.png,€220K,€1K,1498
216494,A. Falahen,24,https://cdn.sofifa.org/48/18/players/216494.png,Palestine,https://cdn.sofifa.org/flags/180.png,59,64,SC Fortuna Köln,https://cdn.sofifa.org/24/18/teams/110169.png,€210K,€1K,1419
240559,Obama,17,https://cdn.sofifa.org/48/18/players/240559.png,Spain,https://cdn.sofifa.org/flags/45.png,59,76,Atlético Madrid,https://cdn.sofifa.org/24/18/teams/240.png,€300K,€4K,1408
208816,M. Rose,22,https://cdn.sofifa.org/48/18/players/208816.png,England,https://cdn.sofifa.org/flags/14.png,59,66,Grimsby Town,https://cdn.sofifa.org/24/18/teams/92.png,€220K,€2K,1742
230834,A. Peña,21,https://cdn.sofifa.org/48/18/players/230834.png,Mexico,https://cdn.sofifa.org/flags/83.png,59,70,Pachuca,https://cdn.sofifa.org/24/18/teams/110147.png,€240K,€3K,1435
231858,D. Conner,23,https://cdn.sofifa.org/48/18/players/231858.png,United States,https://cdn.sofifa.org/flags/95.png,59,68,Chicago Fire Soccer Club,https://cdn.sofifa.org/24/18/teams/693.png,€200K,€1K,1526
234674,K. Roberts,19,https://cdn.sofifa.org/48/18/players/234674.png,England,https://cdn.sofifa.org/flags/14.png,59,76,Walsall,https://cdn.sofifa.org/24/18/teams/1803.png,€300K,€1K,1393
232371,W. Hashimoto,30,https://cdn.sofifa.org/48/18/players/232371.png,Japan,https://cdn.sofifa.org/flags/163.png,59,59,Vissel Kobe,https://cdn.sofifa.org/24/18/teams/101146.png,€110K,€1K,1517
232116,S. Salles-Lamonge,21,https://cdn.sofifa.org/48/18/players/232116.png,France,https://cdn.sofifa.org/flags/18.png,59,68,Stade Rennais FC,https://cdn.sofifa.org/24/18/teams/74.png,€240K,€3K,1501
235700,J. Green,22,https://cdn.sofifa.org/48/18/players/235700.png,England,https://cdn.sofifa.org/flags/14.png,59,68,Yeovil Town,https://cdn.sofifa.org/24/18/teams/346.png,€240K,€1K,1479
235956,J. Behounek,19,https://cdn.sofifa.org/48/18/players/235956.png,Germany,https://cdn.sofifa.org/flags/21.png,59,72,Hamburger SV,https://cdn.sofifa.org/24/18/teams/28.png,€260K,€2K,1430
238772,S. Zehnder,18,https://cdn.sofifa.org/48/18/players/238772.png,Germany,https://cdn.sofifa.org/flags/21.png,59,78,SV Darmstadt 98,https://cdn.sofifa.org/24/18/teams/110502.png,€325K,€2K,1462
240052,K. Senkbeil,18,https://cdn.sofifa.org/48/18/players/240052.png,Germany,https://cdn.sofifa.org/flags/21.png,59,71,RB Leipzig,https://cdn.sofifa.org/24/18/teams/112172.png,€230K,€4K,1340
152501,S. Brown,32,https://cdn.sofifa.org/48/18/players/152501.png,England,https://cdn.sofifa.org/flags/14.png,59,59,Accrington Stanley,https://cdn.sofifa.org/24/18/teams/110313.png,€90K,€2K,1594
153269,H. Guy,32,https://cdn.sofifa.org/48/18/players/153269.png,Ivory Coast,https://cdn.sofifa.org/flags/108.png,59,59,Al Qadisiyah,https://cdn.sofifa.org/24/18/teams/112391.png,€120K,€3K,1364
225974,S. McKenna,20,https://cdn.sofifa.org/48/18/players/225974.png,Scotland,https://cdn.sofifa.org/flags/42.png,59,70,Aberdeen,https://cdn.sofifa.org/24/18/teams/77.png,€240K,€1K,1273
235702,L. Del Pinto,27,https://cdn.sofifa.org/48/18/players/235702.png,Italy,https://cdn.sofifa.org/flags/27.png,59,59,Benevento Calcio,https://cdn.sofifa.org/24/18/teams/112026.png,€130K,€4K,1502
230839,Z. Jules,19,https://cdn.sofifa.org/48/18/players/230839.png,Scotland,https://cdn.sofifa.org/flags/42.png,59,71,Chesterfield,https://cdn.sofifa.org/24/18/teams/1924.png,€240K,€1K,1363
239545,J. Godínez,20,https://cdn.sofifa.org/48/18/players/239545.png,Mexico,https://cdn.sofifa.org/flags/83.png,59,74,Guadalajara,https://cdn.sofifa.org/24/18/teams/1880.png,€350K,€6K,1375
237242,F. Román,21,https://cdn.sofifa.org/48/18/players/237242.png,Colombia,https://cdn.sofifa.org/flags/56.png,59,69,CD Los Millionarios Bogota,https://cdn.sofifa.org/24/18/teams/101105.png,€220K,€1K,1376
216507,N. Gutjahr,24,https://cdn.sofifa.org/48/18/players/216507.png,Germany,https://cdn.sofifa.org/flags/21.png,59,63,SG Sonnenhof Großaspach,https://cdn.sofifa.org/24/18/teams/111379.png,€200K,€1K,1588
227515,D. Moreno,21,https://cdn.sofifa.org/48/18/players/227515.png,Colombia,https://cdn.sofifa.org/flags/56.png,59,69,Envigado FC,https://cdn.sofifa.org/24/18/teams/112526.png,€250K,€1K,1507
236988,E. Nketiah,18,https://cdn.sofifa.org/48/18/players/236988.png,England,https://cdn.sofifa.org/flags/14.png,59,80,Arsenal,https://cdn.sofifa.org/24/18/teams/1.png,€350K,€8K,1404
231869,I. Cissé,20,https://cdn.sofifa.org/48/18/players/231869.png,France,https://cdn.sofifa.org/flags/18.png,59,66,Paris FC,https://cdn.sofifa.org/24/18/teams/111817.png,€220K,€1K,1545
232893,K. Kitamoto,35,https://cdn.sofifa.org/48/18/players/232893.png,Japan,https://cdn.sofifa.org/flags/163.png,59,59,Vissel Kobe,https://cdn.sofifa.org/24/18/teams/101146.png,€40K,€1K,1265
238269,J. Pendant,20,https://cdn.sofifa.org/48/18/players/238269.png,France,https://cdn.sofifa.org/flags/18.png,59,68,FC Sochaux-Montbéliard,https://cdn.sofifa.org/24/18/teams/226.png,€210K,€1K,1439
239037,N. Barthélémy,26,https://cdn.sofifa.org/48/18/players/239037.png,France,https://cdn.sofifa.org/flags/18.png,59,60,US Quevilly-Rouen,https://cdn.sofifa.org/24/18/teams/112552.png,€180K,€1K,1476
241085,L. Tempelmann,18,https://cdn.sofifa.org/48/18/players/241085.png,Germany,https://cdn.sofifa.org/flags/21.png,59,79,SC Freiburg,https://cdn.sofifa.org/24/18/teams/25.png,€325K,€2K,1537
233918,M. Velazco,22,https://cdn.sofifa.org/48/18/players/233918.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,67,Arsenal de Sarandí,https://cdn.sofifa.org/24/18/teams/110394.png,€170K,€2K,890
222399,C. Ogilvie,21,https://cdn.sofifa.org/48/18/players/222399.png,England,https://cdn.sofifa.org/flags/14.png,59,68,Gillingham,https://cdn.sofifa.org/24/18/teams/1802.png,€210K,€7K,1531
195519,H. Beautyman,25,https://cdn.sofifa.org/48/18/players/195519.png,England,https://cdn.sofifa.org/flags/14.png,59,62,Stevenage,https://cdn.sofifa.org/24/18/teams/361.png,€200K,€2K,1453
227520,T. Salquist,22,https://cdn.sofifa.org/48/18/players/227520.png,Denmark,https://cdn.sofifa.org/flags/13.png,59,71,Silkeborg IF,https://cdn.sofifa.org/24/18/teams/270.png,€240K,€1K,1278
228544,S. Daham,21,https://cdn.sofifa.org/48/18/players/228544.png,France,https://cdn.sofifa.org/flags/18.png,59,73,FC Sochaux-Montbéliard,https://cdn.sofifa.org/24/18/teams/226.png,€350K,€1K,1583
237760,K. Sugiyama,32,https://cdn.sofifa.org/48/18/players/237760.png,Japan,https://cdn.sofifa.org/flags/163.png,59,59,Shimizu S-Pulse,https://cdn.sofifa.org/24/18/teams/101149.png,€90K,€1K,1477
233665,J. Ayunga,20,https://cdn.sofifa.org/48/18/players/233665.png,Kenya,https://cdn.sofifa.org/flags/120.png,59,71,Galway United,https://cdn.sofifa.org/24/18/teams/1571.png,€280K,€6K,1488
240065,S. Ribéry,21,https://cdn.sofifa.org/48/18/players/240065.png,France,https://cdn.sofifa.org/flags/18.png,59,69,GFC Ajaccio,https://cdn.sofifa.org/24/18/teams/110316.png,€250K,€1K,1506
231362,A. Gambetta,20,https://cdn.sofifa.org/48/18/players/231362.png,France,https://cdn.sofifa.org/flags/18.png,59,71,RC Strasbourg,https://cdn.sofifa.org/24/18/teams/76.png,€220K,€2K,897
237762,Y. Kawai,27,https://cdn.sofifa.org/48/18/players/237762.png,Japan,https://cdn.sofifa.org/flags/163.png,59,59,Shimizu S-Pulse,https://cdn.sofifa.org/24/18/teams/101149.png,€160K,€1K,1577
223941,D. Tutonda,21,https://cdn.sofifa.org/48/18/players/223941.png,DR Congo,https://cdn.sofifa.org/flags/110.png,59,64,Barnet,https://cdn.sofifa.org/24/18/teams/135.png,€180K,€1K,1562
232645,F. Cambeses,20,https://cdn.sofifa.org/48/18/players/232645.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,73,Banfield,https://cdn.sofifa.org/24/18/teams/110404.png,€280K,€1K,1002
235975,A. Al Aryani,21,https://cdn.sofifa.org/48/18/players/235975.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,59,69,Al Ittihad,https://cdn.sofifa.org/24/18/teams/607.png,€260K,€5K,1420
232904,A. Al Dawsari,19,https://cdn.sofifa.org/48/18/players/232904.png,Saudi Arabia,https://cdn.sofifa.org/flags/183.png,59,73,Al Taawoun,https://cdn.sofifa.org/24/18/teams/112393.png,€300K,€3K,1487
182728,J. McQuoid,27,https://cdn.sofifa.org/48/18/players/182728.png,Northern Ireland,https://cdn.sofifa.org/flags/35.png,59,59,Luton Town,https://cdn.sofifa.org/24/18/teams/1923.png,€170K,€3K,1606
53960,S. Russell,34,https://cdn.sofifa.org/48/18/players/53960.png,England,https://cdn.sofifa.org/flags/14.png,59,59,Forest Green,https://cdn.sofifa.org/24/18/teams/561.png,€60K,€2K,1180
208329,P. Skapetis,22,https://cdn.sofifa.org/48/18/players/208329.png,Australia,https://cdn.sofifa.org/flags/195.png,59,67,Brisbane Roar,https://cdn.sofifa.org/24/18/teams/111395.png,€230K,€1K,1475
227785,C. Guanca,24,https://cdn.sofifa.org/48/18/players/227785.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,62,Colon de Santa Fe,https://cdn.sofifa.org/24/18/teams/110406.png,€200K,€2K,1520
235209,A. Siebeck,23,https://cdn.sofifa.org/48/18/players/235209.png,Germany,https://cdn.sofifa.org/flags/21.png,59,65,Karlsruher SC,https://cdn.sofifa.org/24/18/teams/1832.png,€210K,€1K,1668
239305,Madger Gomes,20,https://cdn.sofifa.org/48/18/players/239305.png,Spain,https://cdn.sofifa.org/flags/45.png,59,74,Leeds United,https://cdn.sofifa.org/24/18/teams/8.png,€350K,€4K,1516
241097,M. González,20,https://cdn.sofifa.org/48/18/players/241097.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,68,Chacarita Juniors,https://cdn.sofifa.org/24/18/teams/110405.png,€240K,€3K,1577
216522,C. Calvert,20,https://cdn.sofifa.org/48/18/players/216522.png,United States,https://cdn.sofifa.org/flags/95.png,59,69,Colorado Rapids,https://cdn.sofifa.org/24/18/teams/694.png,€260K,€1K,1436
212939,D. Douline,24,https://cdn.sofifa.org/48/18/players/212939.png,France,https://cdn.sofifa.org/flags/18.png,59,68,Clermont Foot 63,https://cdn.sofifa.org/24/18/teams/1815.png,€210K,€1K,1518
237263,B. Nana-Sinkam,22,https://cdn.sofifa.org/48/18/players/237263.png,United States,https://cdn.sofifa.org/flags/95.png,59,66,Seattle Sounders FC,https://cdn.sofifa.org/24/18/teams/111144.png,€190K,€1K,1436
201169,K. Forenc,24,https://cdn.sofifa.org/48/18/players/201169.png,Poland,https://cdn.sofifa.org/flags/37.png,59,63,Zagłębie Lubin,https://cdn.sofifa.org/24/18/teams/110749.png,€140K,€1K,1029
213201,D. Rowe,21,https://cdn.sofifa.org/48/18/players/213201.png,England,https://cdn.sofifa.org/flags/14.png,59,69,Wycombe Wanderers,https://cdn.sofifa.org/24/18/teams/1933.png,€220K,€2K,1538
232401,J. Kinjo,20,https://cdn.sofifa.org/48/18/players/232401.png,Japan,https://cdn.sofifa.org/flags/163.png,59,73,Fortuna Düsseldorf,https://cdn.sofifa.org/24/18/teams/110636.png,€350K,€3K,1515
235729,D. Bates,20,https://cdn.sofifa.org/48/18/players/235729.png,Scotland,https://cdn.sofifa.org/flags/42.png,59,71,Rangers,https://cdn.sofifa.org/24/18/teams/86.png,€250K,€5K,1277
237265,L. Callahan,23,https://cdn.sofifa.org/48/18/players/237265.png,United States,https://cdn.sofifa.org/flags/95.png,59,67,Colorado Rapids,https://cdn.sofifa.org/24/18/teams/694.png,€190K,€1K,1659
208850,A. Williams,23,https://cdn.sofifa.org/48/18/players/208850.png,England,https://cdn.sofifa.org/flags/14.png,59,68,Newport County,https://cdn.sofifa.org/24/18/teams/112254.png,€240K,€2K,1518
212178,J. Flatt,22,https://cdn.sofifa.org/48/18/players/212178.png,England,https://cdn.sofifa.org/flags/14.png,59,68,Cheltenham Town,https://cdn.sofifa.org/24/18/teams/1936.png,€180K,€4K,971
222162,M. Berg Gjerstrøm,20,https://cdn.sofifa.org/48/18/players/222162.png,Norway,https://cdn.sofifa.org/flags/36.png,59,71,Strømsgodset IF,https://cdn.sofifa.org/24/18/teams/922.png,€280K,€1K,1594
236754,J. Rønningen,26,https://cdn.sofifa.org/48/18/players/236754.png,Norway,https://cdn.sofifa.org/flags/36.png,59,60,Kristiansund BK,https://cdn.sofifa.org/24/18/teams/113459.png,€180K,€1K,1548
235987,I. Gómez,20,https://cdn.sofifa.org/48/18/players/235987.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,72,Estudiantes de La Plata,https://cdn.sofifa.org/24/18/teams/101083.png,€270K,€2K,1560
238803,T. Baumgart,19,https://cdn.sofifa.org/48/18/players/238803.png,Germany,https://cdn.sofifa.org/flags/21.png,59,71,Chemnitzer FC,https://cdn.sofifa.org/24/18/teams/507.png,€270K,€1K,1468
225493,N. Maher,21,https://cdn.sofifa.org/48/18/players/225493.png,England,https://cdn.sofifa.org/flags/14.png,59,64,Galway United,https://cdn.sofifa.org/24/18/teams/1571.png,€180K,€1K,1622
237525,A. Bodart,19,https://cdn.sofifa.org/48/18/players/237525.png,Belgium,https://cdn.sofifa.org/flags/7.png,59,72,Standard de Liège,https://cdn.sofifa.org/24/18/teams/232.png,€230K,€1K,855
226006,C. Horgan,22,https://cdn.sofifa.org/48/18/players/226006.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,59,66,Galway United,https://cdn.sofifa.org/24/18/teams/1571.png,€180K,€1K,1451
238038,J. Wehrmann,18,https://cdn.sofifa.org/48/18/players/238038.png,Netherlands,https://cdn.sofifa.org/flags/34.png,59,75,Feyenoord,https://cdn.sofifa.org/24/18/teams/246.png,€325K,€1K,1513
189910,C. Main,25,https://cdn.sofifa.org/48/18/players/189910.png,England,https://cdn.sofifa.org/flags/14.png,59,63,Portsmouth,https://cdn.sofifa.org/24/18/teams/1790.png,€200K,€2K,1505
234967,J. Giraldo,19,https://cdn.sofifa.org/48/18/players/234967.png,Colombia,https://cdn.sofifa.org/flags/56.png,59,76,Águilas Doradas,https://cdn.sofifa.org/24/18/teams/112578.png,€300K,€1K,1537
235223,J. Shaibu,19,https://cdn.sofifa.org/48/18/players/235223.png,Denmark,https://cdn.sofifa.org/flags/13.png,59,72,Brentford,https://cdn.sofifa.org/24/18/teams/1925.png,€290K,€4K,1403
178392,E. Kronberg,33,https://cdn.sofifa.org/48/18/players/178392.png,United States,https://cdn.sofifa.org/flags/95.png,59,59,Montreal Impact,https://cdn.sofifa.org/24/18/teams/111139.png,€80K,€1K,987
149721,G. Rogers,35,https://cdn.sofifa.org/48/18/players/149721.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,59,59,Dundalk,https://cdn.sofifa.org/24/18/teams/837.png,€40K,€1K,1004
222937,B. Close,20,https://cdn.sofifa.org/48/18/players/222937.png,England,https://cdn.sofifa.org/flags/14.png,59,73,Portsmouth,https://cdn.sofifa.org/24/18/teams/1790.png,€350K,€2K,1551
231897,M. Corboz,22,https://cdn.sofifa.org/48/18/players/231897.png,United States,https://cdn.sofifa.org/flags/95.png,59,66,MSV Duisburg,https://cdn.sofifa.org/24/18/teams/1825.png,€190K,€1K,1544
207834,A. Gounet,28,https://cdn.sofifa.org/48/18/players/207834.png,France,https://cdn.sofifa.org/flags/18.png,59,61,US Quevilly-Rouen,https://cdn.sofifa.org/24/18/teams/112552.png,€130K,€1K,1075
184282,R. Lainton,27,https://cdn.sofifa.org/48/18/players/184282.png,England,https://cdn.sofifa.org/flags/14.png,59,61,Port Vale,https://cdn.sofifa.org/24/18/teams/1928.png,€130K,€2K,1016
211163,T. O'Sullivan,22,https://cdn.sofifa.org/48/18/players/211163.png,Wales,https://cdn.sofifa.org/flags/50.png,59,69,Colchester United,https://cdn.sofifa.org/24/18/teams/1935.png,€250K,€2K,1555
233435,M. Maranda,19,https://cdn.sofifa.org/48/18/players/233435.png,Austria,https://cdn.sofifa.org/flags/4.png,59,73,FC Admira Wacker Mödling,https://cdn.sofifa.org/24/18/teams/111821.png,€300K,€1K,1310
232412,E. Adams,21,https://cdn.sofifa.org/48/18/players/232412.png,England,https://cdn.sofifa.org/flags/14.png,59,69,Shrewsbury,https://cdn.sofifa.org/24/18/teams/127.png,€250K,€4K,1669
239324,M. Talal,19,https://cdn.sofifa.org/48/18/players/239324.png,France,https://cdn.sofifa.org/flags/18.png,59,72,Amiens SC Football,https://cdn.sofifa.org/24/18/teams/1816.png,€290K,€2K,1551
240860,Lara,17,https://cdn.sofifa.org/48/18/players/240860.png,Spain,https://cdn.sofifa.org/flags/45.png,59,72,Sevilla Atlético,https://cdn.sofifa.org/24/18/teams/110714.png,€270K,€1K,1477
176860,C. Månsson,36,https://cdn.sofifa.org/48/18/players/176860.png,Sweden,https://cdn.sofifa.org/flags/46.png,59,59,Kristiansund BK,https://cdn.sofifa.org/24/18/teams/113459.png,€20K,€1K,1093
237789,Y. Kimoto,23,https://cdn.sofifa.org/48/18/players/237789.png,Japan,https://cdn.sofifa.org/flags/163.png,59,66,Cerezo Osaka,https://cdn.sofifa.org/24/18/teams/101148.png,€190K,€1K,1518
240861,Núñez,19,https://cdn.sofifa.org/48/18/players/240861.png,Spain,https://cdn.sofifa.org/flags/45.png,59,72,Sevilla Atlético,https://cdn.sofifa.org/24/18/teams/110714.png,€260K,€1K,1452
226270,G. Caffa,36,https://cdn.sofifa.org/48/18/players/226270.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,59,Corporación Club Deportivo Tuluá,https://cdn.sofifa.org/24/18/teams/112934.png,€20K,€1K,824
235998,Vera,20,https://cdn.sofifa.org/48/18/players/235998.png,Spain,https://cdn.sofifa.org/flags/45.png,59,68,Córdoba CF,https://cdn.sofifa.org/24/18/teams/1867.png,€240K,€2K,1476
236510,B. Varga,23,https://cdn.sofifa.org/48/18/players/236510.png,Hungary,https://cdn.sofifa.org/flags/23.png,59,67,SV Mattersburg,https://cdn.sofifa.org/24/18/teams/1785.png,€230K,€3K,1403
218591,S. Long,22,https://cdn.sofifa.org/48/18/players/218591.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,59,65,Lincoln City,https://cdn.sofifa.org/24/18/teams/149.png,€180K,€2K,1432
239327,J. Bouet,33,https://cdn.sofifa.org/48/18/players/239327.png,France,https://cdn.sofifa.org/flags/18.png,59,59,Amiens SC Football,https://cdn.sofifa.org/24/18/teams/1816.png,€80K,€2K,866
239583,O. Filip,19,https://cdn.sofifa.org/48/18/players/239583.png,Austria,https://cdn.sofifa.org/flags/4.png,59,77,SK Sturm Graz,https://cdn.sofifa.org/24/18/teams/209.png,€325K,€2K,1435
234464,V. Ramis,22,https://cdn.sofifa.org/48/18/players/234464.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,64,Godoy Cruz,https://cdn.sofifa.org/24/18/teams/111706.png,€210K,€2K,1396
223969,J. Jones,21,https://cdn.sofifa.org/48/18/players/223969.png,Scotland,https://cdn.sofifa.org/flags/42.png,59,72,Crewe Alexandra,https://cdn.sofifa.org/24/18/teams/121.png,€300K,€2K,1524
233441,T. Bola,18,https://cdn.sofifa.org/48/18/players/233441.png,England,https://cdn.sofifa.org/flags/14.png,59,72,Arsenal,https://cdn.sofifa.org/24/18/teams/1.png,€250K,€6K,1344
102881,K. Stamatopoulos,37,https://cdn.sofifa.org/48/18/players/102881.png,Canada,https://cdn.sofifa.org/flags/70.png,59,59,AIK Solna,https://cdn.sofifa.org/24/18/teams/433.png,€10K,€1K,1014
234465,A. Araujo,25,https://cdn.sofifa.org/48/18/players/234465.png,Argentina,https://cdn.sofifa.org/flags/52.png,59,62,Talleres de Cordoba,https://cdn.sofifa.org/24/18/teams/112670.png,€200K,€2K,1482
184801,A. Fleming,29,https://cdn.sofifa.org/48/18/players/184801.png,England,https://cdn.sofifa.org/flags/14.png,59,59,Morecambe,https://cdn.sofifa.org/24/18/teams/357.png,€150K,€2K,1593
231650,J. Bamert,19,https://cdn.sofifa.org/48/18/players/231650.png,Switzerland,https://cdn.sofifa.org/flags/47.png,59,77,FC Sion,https://cdn.sofifa.org/24/18/teams/110770.png,€300K,€1K,1360
234722,O. Mamoun,21,https://cdn.sofifa.org/48/18/players/234722.png,France,https://cdn.sofifa.org/flags/18.png,59,70,Angers SCO,https://cdn.sofifa.org/24/18/teams/1530.png,€240K,€2K,1500
199139,S. Folan,25,https://cdn.sofifa.org/48/18/players/199139.png,Republic of Ireland,https://cdn.sofifa.org/flags/25.png,59,63,Galway United,https://cdn.sofifa.org/24/18/teams/1571.png,€170K,€1K,1489
190179,D. Cornell,26,https://cdn.sofifa.org/48/18/players/190179.png,Wales,https://cdn.sofifa.org/flags/50.png,59,63,Northampton Town,https://cdn.sofifa.org/24/18/teams/1930.png,€140K,€1K,1014
229860,F. Andersson,28,https://cdn.sofifa.org/48/18/players/229860.png,Sweden,https://cdn.sofifa.org/flags/46.png,59,59,Malmö FF,https://cdn.sofifa.org/24/18/teams/320.png,€110K,€1K,987
237796,T. Onozawa,19,https://cdn.sofifa.org/48/18/players/237796.png,Japan,https://cdn.sofifa.org/flags/163.png,59,79,Cerezo Osaka,https://cdn.sofifa.org/24/18/teams/101148.png,€325K,€1K,1459
239076,A. Nurudeen,18,https://cdn.sofifa.org/48/18/players/239076.png,Ghana,https://cdn.sofifa.org/flags/117.png,59,76,KAS Eupen,https://cdn.sofifa.org/24/18/teams/2013.png,€260K,€1K,860
233446,E. Næsbak Brenden,23,https://cdn.sofifa.org/48/18/players/233446.png,Norway,https://cdn.sofifa.org/flags/36.png,59,63,Lillestrøm SK,https://cdn.sofifa.org/24/18/teams/299.png,€200K,€1K,1456
234982,M. Christensen,19,https://cdn.sofifa.org/48/18/players/234982.png,Denmark,https://cdn.sofifa.org/flags/13.png,59,75,Aalborg BK,https://cdn.sofifa.org/24/18/teams/820.png,€325K,€1K,1616
